dataset,fold,target,num_features,Model Name,Model Parameters,Val RMS Model,Val RMS Current,Val RMS Compared,Test RMS Model,Test RMS Current,Test RMS Compared
tmp2022_clean_clf_nflash230,3,el,50,XGB_ds2_tp3_k50_el,"{'colsample_bytree': 0.7199078892002504, 'learning_rate': 0.010401531319347474, 'max_depth': 2, 'min_child_weight': 8.0, 'n_estimators': 435, 'subsample': 0.7214686879735375}",1.910452644079051,2.2202079319108834,0.8604836585890255,2.3147457458075875,2.7679874330634635,0.8362558724646189
tmp2022_clean_clf_nflash230,4,az,2,XGB_ds2_tp4_k2_az,"{'colsample_bytree': 0.6082518099935853, 'learning_rate': 0.08998972324046425, 'max_depth': 3, 'min_child_weight': 6.0, 'n_estimators': 63, 'subsample': 0.5182005387673814}",2.412149010623616,2.6411945657785343,0.9132795598920963,2.999593752609449,2.9577749268255427,1.0141386098734662
tmp2022_clean_clf_nflash230,4,az,5,XGB_ds2_tp4_k5_az,"{'colsample_bytree': 0.614260811123695, 'learning_rate': 0.11456869279547559, 'max_depth': 1, 'min_child_weight': 9.0, 'n_estimators': 39, 'subsample': 0.6535092801782645}",2.446896821357624,2.6411945657785343,0.9264356564493998,2.861669473701692,2.9577749268255427,0.967507516460356
tmp2022_clean_clf_nflash230,4,az,10,XGB_ds2_tp4_k10_az,"{'colsample_bytree': 0.8868117007136072, 'learning_rate': 0.03307159901220794, 'max_depth': 2, 'min_child_weight': 3.0, 'n_estimators': 89, 'subsample': 0.7984183876254995}",2.3467614657075946,2.6411945657785343,0.8885227525885997,3.064556184975301,2.9577749268255427,1.0361018876660646
tmp2022_clean_clf_nflash230,4,az,20,XGB_ds2_tp4_k20_az,"{'colsample_bytree': 0.8929358077334204, 'learning_rate': 0.007791149782266563, 'max_depth': 2, 'min_child_weight': 3.0, 'n_estimators': 341, 'subsample': 0.9651636275516492}",2.328434787635627,2.6411945657785343,0.8815839687862161,3.0285219494954374,2.9577749268255427,1.0239190014183481
tmp2022_clean_clf_nflash230,4,az,30,XGB_ds2_tp4_k30_az,"{'colsample_bytree': 0.8174642187999509, 'learning_rate': 0.01224863179571504, 'max_depth': 4, 'min_child_weight': 1.0, 'n_estimators': 209, 'subsample': 0.7849182595676291}",2.379186587456043,2.6411945657785343,0.9007994406329319,3.3188725483539803,2.9577749268255427,1.1220842121060202
tmp2022_clean_clf_nflash230,4,az,40,XGB_ds2_tp4_k40_az,"{'colsample_bytree': 0.9790917533817654, 'learning_rate': 0.015382404264415355, 'max_depth': 3, 'min_child_weight': 1.0, 'n_estimators': 128, 'subsample': 0.810760492343625}",2.3409968697962458,2.6411945657785343,0.8863401811165698,3.647359117616797,2.9577749268255427,1.233142888776651
tmp2022_clean_clf_nflash230,4,az,50,XGB_ds2_tp4_k50_az,"{'colsample_bytree': 0.977462314310656, 'learning_rate': 0.010722000906841719, 'max_depth': 2, 'min_child_weight': 1.0, 'n_estimators': 268, 'subsample': 0.8654507266353558}",2.3224482180120622,2.6411945657785343,0.8793173543909225,3.05666880316896,2.9577749268255427,1.0334352270845557
tmp2022_clean_clf_nflash230,4,el,2,XGB_ds2_tp4_k2_el,"{'colsample_bytree': 0.6916418210238616, 'learning_rate': 0.1571369468573067, 'max_depth': 1, 'min_child_weight': 2.0, 'n_estimators': 403, 'subsample': 0.8296030995782395}",2.071648946075035,2.7386985793086804,0.7564355426795356,2.514930727646753,2.199891580401956,1.1432066698428995
tmp2022_clean_clf_nflash230,4,el,5,XGB_ds2_tp4_k5_el,"{'colsample_bytree': 0.9032108689853939, 'learning_rate': 0.06465137307999103, 'max_depth': 2, 'min_child_weight': 9.0, 'n_estimators': 339, 'subsample': 0.5390961710951765}",2.2754257812951013,2.7386985793086804,0.8308419913335182,2.278933445620344,2.199891580401956,1.0359298912376154
tmp2022_clean_clf_nflash230,4,el,10,XGB_ds2_tp4_k10_el,"{'colsample_bytree': 0.8037620792834248, 'learning_rate': 0.06947747781869568, 'max_depth': 2, 'min_child_weight': 10.0, 'n_estimators': 96, 'subsample': 0.6147161025056407}",2.2656117492602825,2.7386985793086804,0.8272585257747431,2.21866181491372,2.199891580401956,1.0085323452660038
tmp2022_clean_clf_nflash230,4,el,20,XGB_ds2_tp4_k20_el,"{'colsample_bytree': 0.5401561612665462, 'learning_rate': 0.08048899559295185, 'max_depth': 2, 'min_child_weight': 8.0, 'n_estimators': 250, 'subsample': 0.5399311275471921}",2.133716989378099,2.7386985793086804,0.7790988776562281,2.254885079923381,2.199891580401956,1.0249982771929955
tmp2022_clean_clf_nflash230,4,el,30,XGB_ds2_tp4_k30_el,"{'colsample_bytree': 0.9816674103625207, 'learning_rate': 0.26397676495721617, 'max_depth': 3, 'min_child_weight': 2.0, 'n_estimators': 114, 'subsample': 0.6980005445456121}",2.0506785574228656,2.7386985793086804,0.7487784792806629,2.4411925186906798,2.199891580401956,1.109687650263489
tmp2022_clean_clf_nflash230,4,el,40,XGB_ds2_tp4_k40_el,"{'colsample_bytree': 0.9919025923287624, 'learning_rate': 0.039548317243786824, 'max_depth': 2, 'min_child_weight': 6.0, 'n_estimators': 249, 'subsample': 0.5002961423437156}",2.146233275376989,2.7386985793086804,0.7836690359399663,2.2149326339405806,2.199891580401956,1.0068371794649427
tmp2022_clean_clf_nflash230,4,el,50,XGB_ds2_tp4_k50_el,"{'colsample_bytree': 0.8861483257890995, 'learning_rate': 0.048693461393778344, 'max_depth': 4, 'min_child_weight': 10.0, 'n_estimators': 500, 'subsample': 0.5675994124263416}",2.2031697909083503,2.7386985793086804,0.8044586606038582,2.293008925441918,2.199891580401956,1.0423281519278091
tmp2022_clean_clf_nflash230,5,az,2,XGB_ds2_tp5_k2_az,"{'colsample_bytree': 0.9244574145068943, 'learning_rate': 0.1296410955027475, 'max_depth': 1, 'min_child_weight': 5.0, 'n_estimators': 55, 'subsample': 0.553292538239882}",3.422727007002164,3.566030954714787,0.9598141604679131,3.4265708330090736,3.431972483830442,0.9984260797990607
tmp2022_clean_clf_nflash230,5,az,5,XGB_ds2_tp5_k5_az,"{'colsample_bytree': 0.964939721919718, 'learning_rate': 0.1222234405068706, 'max_depth': 1, 'min_child_weight': 5.0, 'n_estimators': 173, 'subsample': 0.8003865384227284}",2.762840163196228,3.566030954714787,0.7747661751346747,3.1629897562748455,3.431972483830442,0.9216244510051015
tmp2022_clean_clf_nflash230,5,az,10,XGB_ds2_tp5_k10_az,"{'colsample_bytree': 0.8388203244163518, 'learning_rate': 0.03762871870657607, 'max_depth': 1, 'min_child_weight': 4.0, 'n_estimators': 426, 'subsample': 0.748699617860838}",2.8248627155442487,3.566030954714787,0.7921587757978906,3.0774136875869558,3.431972483830442,0.896689499139643
tmp2022_clean_clf_nflash230,5,az,20,XGB_ds2_tp5_k20_az,"{'colsample_bytree': 0.7909859850027043, 'learning_rate': 0.0851729551513872, 'max_depth': 4, 'min_child_weight': 6.0, 'n_estimators': 106, 'subsample': 0.621926279567377}",3.1656103408167793,3.566030954714787,0.88771252437711,2.956664443696576,3.431972483830442,0.8615058709318753
tmp2022_clean_clf_nflash230,5,az,30,XGB_ds2_tp5_k30_az,"{'colsample_bytree': 0.7284262810063721, 'learning_rate': 0.1404415843216794, 'max_depth': 1, 'min_child_weight': 2.0, 'n_estimators': 279, 'subsample': 0.5047348446358492}",3.0969041925444087,3.566030954714787,0.8684456842557332,3.0503216012259533,3.431972483830442,0.8887954712916212
tmp2022_clean_clf_nflash230,5,az,40,XGB_ds2_tp5_k40_az,"{'colsample_bytree': 0.9890995534495363, 'learning_rate': 0.0909003118843484, 'max_depth': 5, 'min_child_weight': 7.0, 'n_estimators': 262, 'subsample': 0.8590251517924803}",2.9358676827854544,3.566030954714787,0.8232872120484066,2.9363543225623783,3.431972483830442,0.8555879560214592
tmp2022_clean_clf_nflash230,5,az,50,XGB_ds2_tp5_k50_az,"{'colsample_bytree': 0.7494428298017638, 'learning_rate': 0.09059531459301026, 'max_depth': 1, 'min_child_weight': 1.0, 'n_estimators': 167, 'subsample': 0.508999982234282}",2.9145586180458753,3.566030954714787,0.8173116428483116,2.7584318617000427,3.431972483830442,0.8037453314955902
tmp2022_clean_clf_nflash230,5,el,2,XGB_ds2_tp5_k2_el,"{'colsample_bytree': 0.9871214410381792, 'learning_rate': 0.038198179787292265, 'max_depth': 3, 'min_child_weight': 6.0, 'n_estimators': 78, 'subsample': 0.8102445337246426}",2.4489150079633384,2.8295577694707164,0.8654762360343754,2.5088656636842894,2.7197287787352606,0.9224690650407326
tmp2022_clean_clf_nflash230,5,el,5,XGB_ds2_tp5_k5_el,"{'colsample_bytree': 0.6938373956968807, 'learning_rate': 0.06909841307860656, 'max_depth': 4, 'min_child_weight': 7.0, 'n_estimators': 58, 'subsample': 0.9797760672997696}",2.2927990617276395,2.8295577694707164,0.8103029690595501,2.5385343043479085,2.7197287787352606,0.9333777412644757
tmp2022_clean_clf_nflash230,5,el,10,XGB_ds2_tp5_k10_el,"{'colsample_bytree': 0.7686371335277725, 'learning_rate': 0.044950332145856614, 'max_depth': 3, 'min_child_weight': 8.0, 'n_estimators': 50, 'subsample': 0.9861503379705745}",2.2625191865175185,2.8295577694707164,0.7996016942749095,2.4387429442294124,2.7197287787352606,0.8966860825598524
tmp2022_clean_clf_nflash230,5,el,20,XGB_ds2_tp5_k20_el,"{'colsample_bytree': 0.8962527916852132, 'learning_rate': 0.1461895082821441, 'max_depth': 4, 'min_child_weight': 7.0, 'n_estimators': 273, 'subsample': 0.9992133152400242}",2.268435283402003,2.8295577694707164,0.8016925145961327,2.7830372628259954,2.7197287787352606,1.0232774990600992
tmp2022_clean_clf_nflash230,5,el,30,XGB_ds2_tp5_k30_el,"{'colsample_bytree': 0.6652972912006904, 'learning_rate': 0.025205340857029683, 'max_depth': 3, 'min_child_weight': 6.0, 'n_estimators': 110, 'subsample': 0.6058632561475975}",2.3422126484572234,2.8295577694707164,0.827766329328327,2.473909304686049,2.7197287787352606,0.9096161808592093
tmp2022_clean_clf_nflash230,5,el,40,XGB_ds2_tp5_k40_el,"{'colsample_bytree': 0.6220739363198613, 'learning_rate': 0.02917627094438227, 'max_depth': 1, 'min_child_weight': 6.0, 'n_estimators': 347, 'subsample': 0.9102061949380993}",2.3179074957165344,2.8295577694707164,0.8191765938569656,2.491155899509773,2.7197287787352606,0.9159574730345797
tmp2022_clean_clf_nflash230,5,el,50,XGB_ds2_tp5_k50_el,"{'colsample_bytree': 0.9914542035391218, 'learning_rate': 0.006914014453436157, 'max_depth': 5, 'min_child_weight': 2.0, 'n_estimators': 393, 'subsample': 0.8991815252513666}",2.2124622573445976,2.8295577694707164,0.7819109689916139,2.493300270389705,2.7197287787352606,0.9167459233009071
