dataset,fold,target,num_features,Model Name,Model Parameters,Val RMS Model,Val RMS Current,Val RMS Compared,Test RMS Model,Test RMS Current,Test RMS Compared
tmp2022_clean_clf,1,el,30,XGB_ds1_tp1_k30_el,"{'colsample_bytree': 0.5217042744420218, 'learning_rate': 0.008127341723808372, 'max_depth': 5, 'min_child_weight': 2.0, 'n_estimators': 388, 'subsample': 0.9597892065618122}",2.397241970116338,2.5680149309824523,0.9335000124782058,2.7792858735573964,2.775721596278352,1.0012840903366618
tmp2022_clean_clf,1,el,40,XGB_ds1_tp1_k40_el,"{'colsample_bytree': 0.5815532472711884, 'learning_rate': 0.014505656906681465, 'max_depth': 5, 'min_child_weight': 5.0, 'n_estimators': 159, 'subsample': 0.8022069868325594}",2.3956289215454794,2.5680149309824523,0.9328718819516276,2.718727160014404,2.775721596278352,0.9794668037528096
tmp2022_clean_clf,1,el,50,XGB_ds1_tp1_k50_el,"{'colsample_bytree': 0.5155327253114963, 'learning_rate': 0.026132482164336272, 'max_depth': 5, 'min_child_weight': 3.0, 'n_estimators': 118, 'subsample': 0.9093025194061928}",2.4073688210771995,2.5680149309824523,0.9374434673384886,2.801829186530035,2.775721596278352,1.0094056948242531
tmp2022_clean_clf,2,az,2,XGB_ds1_tp2_k2_az,"{'colsample_bytree': 0.9703473267456484, 'learning_rate': 0.14529641072820332, 'max_depth': 2, 'min_child_weight': 2.0, 'n_estimators': 139, 'subsample': 0.8351580504150784}",2.7441242231846497,2.935796280338905,0.9347120716659097,2.9957594349975807,2.920778775781855,1.0256714612682893
tmp2022_clean_clf,2,az,5,XGB_ds1_tp2_k5_az,"{'colsample_bytree': 0.7522010960811186, 'learning_rate': 0.11433595038541675, 'max_depth': 3, 'min_child_weight': 6.0, 'n_estimators': 150, 'subsample': 0.7556445176027062}",2.7944211135773065,2.935796280338905,0.9518443538782336,2.933335138480433,2.920778775781855,1.0042989776571547
tmp2022_clean_clf,2,az,10,XGB_ds1_tp2_k10_az,"{'colsample_bytree': 0.9177837342663359, 'learning_rate': 0.05561815733784294, 'max_depth': 2, 'min_child_weight': 3.0, 'n_estimators': 240, 'subsample': 0.827413486419115}",2.734522256325329,2.935796280338905,0.9314414200462366,2.8602497509679705,2.920778775781855,0.979276408978396
tmp2022_clean_clf,2,az,20,XGB_ds1_tp2_k20_az,"{'colsample_bytree': 0.9181961009232964, 'learning_rate': 0.12861673459059345, 'max_depth': 2, 'min_child_weight': 3.0, 'n_estimators': 288, 'subsample': 0.859092391824239}",2.6857739656927704,2.935796280338905,0.9148366266690439,2.982266910041236,2.920778775781855,1.0210519655816526
tmp2022_clean_clf,2,az,30,XGB_ds1_tp2_k30_az,"{'colsample_bytree': 0.7377964043629598, 'learning_rate': 0.06863665977498826, 'max_depth': 2, 'min_child_weight': 3.0, 'n_estimators': 436, 'subsample': 0.6144796659622114}",2.7044018756446486,2.935796280338905,0.9211817229131634,2.9748479725980967,2.920778775781855,1.018511911023377
tmp2022_clean_clf,2,az,40,XGB_ds1_tp2_k40_az,"{'colsample_bytree': 0.5415220321892761, 'learning_rate': 0.0557078320760258, 'max_depth': 3, 'min_child_weight': 5.0, 'n_estimators': 233, 'subsample': 0.6006340165602256}",2.768379075894402,2.935796280338905,0.9429738345382819,2.9101439185107085,2.920778775781855,0.9963588966890176
tmp2022_clean_clf,2,az,50,XGB_ds1_tp2_k50_az,"{'colsample_bytree': 0.6882839843165592, 'learning_rate': 0.025354074875127933, 'max_depth': 3, 'min_child_weight': 3.0, 'n_estimators': 445, 'subsample': 0.5607809552812647}",2.7442606857083613,2.935796280338905,0.9347585539523768,2.946641521923701,2.920778775781855,1.008854743247346
tmp2022_clean_clf,2,el,2,XGB_ds1_tp2_k2_el,"{'colsample_bytree': 0.5836636003552482, 'learning_rate': 0.013104528698862448, 'max_depth': 5, 'min_child_weight': 2.0, 'n_estimators': 116, 'subsample': 0.6612500703460635}",2.4597544643389684,2.542355738278476,0.967509946505189,2.464816694395012,2.587822504957036,0.9524674469263625
tmp2022_clean_clf,2,el,5,XGB_ds1_tp2_k5_el,"{'colsample_bytree': 0.6234338017710157, 'learning_rate': 0.019123593621351687, 'max_depth': 5, 'min_child_weight': 2.0, 'n_estimators': 61, 'subsample': 0.7992756098058488}",2.481611987247962,2.542355738278476,0.9761072968208432,2.470856261146878,2.587822504957036,0.9548012881153533
tmp2022_clean_clf,2,el,10,XGB_ds1_tp2_k10_el,"{'colsample_bytree': 0.5121329249099826, 'learning_rate': 0.8722463811346338, 'max_depth': 1, 'min_child_weight': 1.0, 'n_estimators': 81, 'subsample': 0.6353953601146202}",2.543945999751675,2.542355738278476,1.000625507063884,2.9051225404599395,2.587822504957036,1.122612750640783
tmp2022_clean_clf,2,el,20,XGB_ds1_tp2_k20_el,"{'colsample_bytree': 0.5015622405581448, 'learning_rate': 0.015744704167959377, 'max_depth': 5, 'min_child_weight': 10.0, 'n_estimators': 493, 'subsample': 0.9790530945358815}",2.3883149739776637,2.542355738278476,0.9394102241548938,2.5404724487549664,2.587822504957036,0.981702741934051
tmp2022_clean_clf,2,el,30,XGB_ds1_tp2_k30_el,"{'colsample_bytree': 0.5279606604468206, 'learning_rate': 0.025180253804081627, 'max_depth': 5, 'min_child_weight': 9.0, 'n_estimators': 120, 'subsample': 0.8982918826837676}",2.457919156660326,2.542355738278476,0.9667880539505754,2.457769154519701,2.587822504957036,0.9497440994549609
tmp2022_clean_clf,2,el,40,XGB_ds1_tp2_k40_el,"{'colsample_bytree': 0.5845816091447293, 'learning_rate': 0.007453943994854277, 'max_depth': 5, 'min_child_weight': 10.0, 'n_estimators': 244, 'subsample': 0.997251839688129}",2.4349539975249113,2.542355738278476,0.9577550304481425,2.5299094379656344,2.587822504957036,0.9776209276793646
tmp2022_clean_clf,2,el,50,XGB_ds1_tp2_k50_el,"{'colsample_bytree': 0.6489385690523539, 'learning_rate': 0.007815952646129798, 'max_depth': 5, 'min_child_weight': 10.0, 'n_estimators': 125, 'subsample': 0.9426470763813671}",2.435088610379844,2.542355738278476,0.9578079785281085,2.4997615101472097,2.587822504957036,0.9659710066509032
tmp2022_clean_clf,3,az,2,XGB_ds1_tp3_k2_az,"{'colsample_bytree': 0.5129697303654974, 'learning_rate': 0.14684875890848195, 'max_depth': 1, 'min_child_weight': 1.0, 'n_estimators': 201, 'subsample': 0.8390685284284668}",2.7594266166255186,2.894245421396261,0.9534183232098878,2.913981102662512,3.0803362687299054,0.9459944786690495
tmp2022_clean_clf,3,az,5,XGB_ds1_tp3_k5_az,"{'colsample_bytree': 0.9032901295996189, 'learning_rate': 0.08609420865656027, 'max_depth': 5, 'min_child_weight': 4.0, 'n_estimators': 21, 'subsample': 0.7753778034605275}",2.7843091017708996,2.894245421396261,0.962015550301078,2.9244927064287816,3.0803362687299054,0.9494069644658043
tmp2022_clean_clf,3,az,10,XGB_ds1_tp3_k10_az,"{'colsample_bytree': 0.5005962484357372, 'learning_rate': 0.2171711277312112, 'max_depth': 1, 'min_child_weight': 1.0, 'n_estimators': 162, 'subsample': 0.8912148839468516}",2.77282928370582,2.894245421396261,0.9580491216146186,2.904448178888112,3.0803362687299054,0.9428997114284811
tmp2022_clean_clf,3,az,20,XGB_ds1_tp3_k20_az,"{'colsample_bytree': 0.9970005585449325, 'learning_rate': 0.24710784198267188, 'max_depth': 1, 'min_child_weight': 2.0, 'n_estimators': 226, 'subsample': 0.9994809288195279}",2.7082832607757794,2.894245421396261,0.9357476186208257,2.9219168264045456,3.0803362687299054,0.9485707310810323
tmp2022_clean_clf,3,az,30,XGB_ds1_tp3_k30_az,"{'colsample_bytree': 0.6758028733686816, 'learning_rate': 0.25372911565987216, 'max_depth': 1, 'min_child_weight': 2.0, 'n_estimators': 204, 'subsample': 0.8618529371606278}",2.7428932449444434,2.894245421396261,0.9477058250371866,2.9196858534854044,3.0803362687299054,0.9478464682978457
tmp2022_clean_clf,3,az,40,XGB_ds1_tp3_k40_az,"{'colsample_bytree': 0.6478171641947624, 'learning_rate': 0.16824752106035207, 'max_depth': 1, 'min_child_weight': 1.0, 'n_estimators': 269, 'subsample': 0.8517422961691558}",2.7391618485835307,2.894245421396261,0.9464165783363617,2.9094708987540407,3.0803362687299054,0.9445302866085084
tmp2022_clean_clf,3,az,50,XGB_ds1_tp3_k50_az,"{'colsample_bytree': 0.7862578436585398, 'learning_rate': 0.05472396091932993, 'max_depth': 4, 'min_child_weight': 5.0, 'n_estimators': 299, 'subsample': 0.5993506698861457}",2.7559249691588987,2.894245421396261,0.9522084577849542,2.8034203371907345,3.0803362687299054,0.9101020449129894
tmp2022_clean_clf,3,el,2,XGB_ds1_tp3_k2_el,"{'colsample_bytree': 0.6416085865418528, 'learning_rate': 0.03338948895897409, 'max_depth': 5, 'min_child_weight': 10.0, 'n_estimators': 292, 'subsample': 0.6060517106097327}",2.2489534155684603,2.5777629183170334,0.8724438541604727,2.4306600503863955,2.5299694374604926,0.960746803655549
tmp2022_clean_clf,3,el,5,XGB_ds1_tp3_k5_el,"{'colsample_bytree': 0.8096165908381427, 'learning_rate': 0.10721931753136599, 'max_depth': 2, 'min_child_weight': 9.0, 'n_estimators': 262, 'subsample': 0.6202122424597427}",2.2381722580380785,2.5777629183170334,0.8682614844577459,2.3837201636770273,2.5299694374604926,0.9421932646228858
tmp2022_clean_clf,3,el,10,XGB_ds1_tp3_k10_el,"{'colsample_bytree': 0.7275197394553614, 'learning_rate': 0.02437863123952012, 'max_depth': 5, 'min_child_weight': 5.0, 'n_estimators': 437, 'subsample': 0.5586333561413119}",2.186619782356366,2.5777629183170334,0.8482625639536949,2.3840041673218204,2.5299694374604926,0.9423055203839981
